year,GEOID,NAME,popE,popM,median_hhincE,median_hhincM,povertyE,povertyM,pop_povertyE,pop_povertyM,median_rentE,median_rentM,median_homeE,median_homeM,whiteE,whiteM,blackE,blackM,hispanicE,hispanicM,asianE,asianM,foreign_bornE,foreign_bornM,survey,giniE,giniM,unempE,unempM,laborforceE,laborforceM,no_hsE,no_hsM,bachelorsE,bachelorsM,pop_25plusE,pop_25plusM,snapE,snapM,snap_totalE,snap_totalM,no_health_insE,no_health_insM
2017,3600403,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties PUMA; New York",111514,322,52192,1098,15443,861,104708,470,780,17,137000,2843,103429,396,1673,120,3477,160,1195,131,3658,265,acs5,0.4283,0.0072,3694,320,55826,755,845,169,10876,473,75427,304,5071,364,43596,484,2554,294
2017,3600401,"Herkimer (North & Central) & Oneida (Outer) Counties PUMA, New York",113947,331,53433,1628,14955,1128,112280,451,672,24,110200,2405,109030,537,1018,219,1895,226,468,99,2257,341,acs5,0.4151,0.0108,3575,388,56094,816,903,175,9702,535,80458,555,6897,457,45428,601,2288,337
2017,3600704,"Cayuga & Onondaga (South) Counties PUMA, New York",113350,284,60659,1305,11107,835,108723,429,729,22,137700,2765,102993,660,3312,326,3098,325,1254,379,3170,427,acs5,0.4508,0.0105,3239,300,58649,752,591,112,12961,658,80575,497,4801,363,45006,572,2521,368
2017,3600702,"Onondaga County (North) PUMA, New York",126622,539,72392,1611,9426,1008,125932,575,886,14,150500,2342,114434,1208,4031,643,3387,725,2071,401,5560,549,acs5,0.3935,0.0086,3257,402,69605,1162,321,98,19627,793,90480,727,3643,345,50982,631,1883,323
2017,3600703,"Onondaga County (Central)--Syracuse City (Outer) PUMA, New York",161611,617,64131,1461,12449,1107,157288,748,864,13,142400,1881,141368,1212,5750,817,4334,488,4980,530,10336,727,acs5,0.4439,0.0093,4240,462,84448,989,976,198,24033,844,114371,847,5131,386,65647,646,2658,342
2017,3600701,"Onondaga County (Central)--Syracuse City PUMA, New York",144405,64,34716,1055,42674,1692,130870,976,769,11,91100,1643,72865,1123,40168,943,13180,770,10146,676,18117,907,acs5,0.511,0.0095,6857,518,65638,1183,2290,326,12975,807,86563,835,17072,597,55633,767,5364,530
2017,3602100,"Columbia & Greene Counties PUMA, New York",109272,NA,57846,1702,12356,826,104316,438,883,23,203200,4327,94355,106,5492,304,5437,NA,1545,176,7081,596,acs5,0.455,0.0104,2913,370,53119,843,1006,334,11492,629,80866,225,3996,344,42576,564,1909,293
2017,3602801,"Dutchess County (North & East) PUMA, New York",126662,62,81232,2350,9421,938,119783,722,1136,28,281800,3371,105764,1026,5236,618,10390,782,3256,457,10658,662,acs5,0.4377,0.012,3798,463,66118,1030,873,236,16302,665,88268,723,3127,310,46136,580,2489,343
2017,3602802,"Dutchess County (Southwest) PUMA, New York",169023,62,72131,1660,15932,1299,159205,663,1188,19,270000,3510,107742,1050,23124,748,24272,782,7733,485,22833,1123,acs5,0.4465,0.0101,6529,589,89287,1073,1385,269,22594,909,115900,733,7013,500,61248,814,3700,547
2017,3601700,"Schenectady County--Schenectady City PUMA, New York",155239,NA,61315,1710,18684,1680,151265,372,894,18,164100,1939,114630,551,14923,756,10363,NA,7113,354,16496,1206,acs5,0.4377,0.0112,5733,665,78895,999,1407,287,18515,991,106739,208,7235,524,53825,775,3328,486
2017,3601400,"Ontario & Yates Counties PUMA, New York",134574,NA,60116,1628,13463,1064,129930,429,815,18,152200,2873,122655,141,2729,231,5399,NA,1592,160,4749,498,acs5,0.4491,0.0145,3429,411,69209,859,670,173,16539,777,92967,225,5422,398,53607,611,3705,380
2017,3602203,"Chenango, Delaware & Broome (East) Counties PUMA; New York",108322,138,48956,1193,15641,1156,105111,367,678,16,112900,2714,101774,227,1286,105,2963,116,575,119,3186,298,acs5,0.4302,0.011,3461,362,51053,791,685,131,8497,476,77044,340,7113,393,44663,593,2238,325
2017,3601802,"Saratoga County (Outer) PUMA, New York",116587,539,74177,2086,8086,858,115884,575,986,29,222000,4226,108870,683,1403,300,2718,437,1864,366,3935,439,acs5,0.4069,0.0118,2771,343,62049,1018,538,128,16540,775,82363,623,3921,473,46555,558,1590,300
2017,3601801,"Saratoga County (South & Central) PUMA, New York",110045,539,81193,3114,6595,807,106687,612,1077,30,265700,4321,97201,704,2043,327,4034,437,4494,426,8077,847,acs5,0.4267,0.0122,2865,381,62203,889,289,118,20873,901,77922,604,3426,401,46574,593,1649,352
2017,3602002,"Albany County (Outside Albany City) PUMA, New York",201815,522,73448,1317,13543,1202,195235,588,1025,19,231400,2573,168972,1171,8589,767,7614,804,11692,807,16756,967,acs5,0.4367,0.0088,4995,499,111343,1277,939,178,30215,1038,138863,795,5222,481,80448,841,2967,495
2017,3602001,"Albany County (East Central)--Albany City PUMA, New York",106765,522,45111,2579,22782,1514,97541,836,933,13,172500,3290,56238,1159,27407,957,9920,804,8042,811,13602,1048,acs5,0.4891,0.013,3872,475,56742,1096,877,237,12947,726,65970,791,9283,598,44928,771,4030,543
2017,3602202,"Broome (Outer West) & Tioga Counties PUMA, New York",107449,359,59732,2034,10886,886,106591,398,718,24,119500,2259,102327,588,752,333,2070,364,825,200,2598,338,acs5,0.4242,0.0127,3190,334,54105,861,524,179,11587,588,75528,421,5222,364,42767,550,1678,317
2017,3603306,"Suffolk County (South Central)--Brookhaven Town (South) PUMA, New York",134604,2123,79178,3190,13260,1708,132312,2175,1799,33,287900,4659,93815,1868,12196,1050,22761,1768,2560,475,15431,1290,acs5,0.4104,0.0105,4000,470,68535,1789,1198,248,11612,860,89332,1583,4363,478,43513,682,4377,787
2017,3603311,"Suffolk County (Southwest)--Islip Town (South) PUMA, New York",106690,2186,101587,2617,7182,1440,105511,2207,1510,94,385400,4018,75571,1773,7418,1267,19991,1964,2413,668,12347,1321,acs5,0.4129,0.0131,3002,373,57334,1328,1004,249,14070,755,71967,1311,2088,293,33559,455,2221,607
2017,3603312,"Suffolk County (Southwest)--Babylon Town (Southeast) PUMA, New York",99970,1323,92262,2538,5387,723,99075,1329,1696,52,351900,2747,71805,1698,6517,715,16744,1213,2787,672,14019,1075,acs5,0.4008,0.0124,2695,406,54960,1152,955,211,12300,674,71093,1189,1819,227,32468,574,2014,403
2017,3603302,"Suffolk County (Northwest)--Huntington Town (South) PUMA, New York",102184,1594,118068,4345,4910,859,100722,1539,1800,96,547700,9517,79654,1605,4575,1008,7649,989,8705,895,13723,973,acs5,0.4616,0.0112,2767,342,51071,1136,739,207,19694,872,71646,1210,1436,243,33701,579,1059,232
2017,3603307,"Suffolk County (Central)--Brookhaven Town (Central) PUMA, New York",127439,1835,81576,3489,9847,1533,126308,1809,1507,68,311800,4954,86049,2163,8058,1141,26693,1748,4981,1308,17811,1621,acs5,0.4188,0.0104,3830,486,68863,1537,979,199,15200,995,88260,1449,3292,434,45028,745,3599,829
2017,3603309,"Suffolk County (Central)--Islip Town (East) PUMA, New York",95926,1707,96688,2892,4407,697,95229,1684,1744,24,378600,3642,81258,1638,2206,570,7820,855,2938,583,7042,597,acs5,0.3962,0.0087,2872,354,52466,1248,404,130,13222,655,67222,1128,1401,250,33675,544,1520,265
2017,3603308,"Suffolk County (Central)--Brookhaven Town (West Central) PUMA, New York",111410,1439,94672,2895,7194,1100,110826,1420,1702,77,338600,2324,84364,2002,3528,763,15957,1717,5734,631,14236,1424,acs5,0.3857,0.0101,3154,346,60328,1333,872,209,13155,793,76230,1180,2374,311,34698,421,2356,377
2017,3603310,"Suffolk County (Central)--Islip Town (Northwest) PUMA, New York",132686,2584,73756,1860,14919,1515,130665,2506,1514,71,281300,2808,29131,1565,21688,1731,75434,2923,3080,534,49519,2235,acs5,0.4138,0.0158,4596,652,71029,1676,3834,430,8266,653,83754,1763,4910,467,31763,559,7595,933
2017,3603002,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA; New York",106806,942,98740,3989,7592,1162,104122,1023,1541,86,460900,5586,72312,1162,10252,924,13059,988,8439,594,20709,1121,acs5,0.4636,0.0146,2650,322,55278,1031,1205,246,19190,885,73322,896,1818,312,36975,467,2031,363
2017,3603003,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA; New York",112286,591,62479,2766,30472,1857,111157,627,1345,36,390500,6274,72700,1153,17553,923,16871,1022,3545,462,26160,1226,acs5,0.4846,0.0112,3657,425,46795,854,1248,266,8838,614,58414,903,6513,342,27958,541,4215,545
2017,3603001,"Rockland County (North)--New City & Congers PUMA, New York",105935,801,102173,2630,7499,1041,105148,829,1421,54,399100,6535,60488,1107,9603,716,26321,1078,7586,549,22636,1207,acs5,0.4251,0.0107,3732,476,57912,993,928,230,16964,843,72911,834,2657,291,35002,513,2705,428
2017,3600300,"Warren & Washington Counties PUMA, New York",126884,NA,56608,1868,13884,1210,122670,406,856,16,166800,3055,118484,56,2524,189,3152,NA,979,97,3582,454,acs5,0.4292,0.0083,3647,459,64962,973,873,190,12633,610,92407,213,6758,554,51237,680,2738,329
2017,3600600,"Oswego County PUMA, New York",119833,NA,51755,1388,20978,1580,114419,329,748,14,97800,2171,113001,79,1002,122,2959,NA,764,95,2213,281,acs5,0.4279,0.0115,5021,462,58348,846,800,152,8412,527,80201,162,7919,541,45881,534,2455,388
2017,3603104,"Westchester County (Southeast) PUMA, New York",121246,40,106182,2208,8435,1040,116450,386,1746,46,737500,18548,76671,1543,4315,803,31465,1510,6107,643,33471,1545,acs5,0.5585,0.0096,3924,452,62505,923,1413,285,21178,979,79291,1040,2030,342,39703,719,3907,565
2017,3603106,"Westchester County (Southwest)--Yonkers City PUMA, New York",200999,60,62399,1666,32602,2221,198599,297,1292,21,380100,8941,79249,2176,30452,1852,72945,2421,14265,1181,61494,1913,acs5,0.4841,0.0087,8182,773,102463,1663,2829,442,25576,1005,138381,1371,12340,720,74413,840,7532,738
2017,3603105,"Westchester County (Central)--White Plains City PUMA, New York",168059,53,115137,2741,11555,1407,164900,335,1716,35,591100,8984,94999,1703,18605,1218,34202,1617,16243,921,42999,1513,acs5,0.5213,0.0084,5441,527,93338,1294,1073,188,31827,1135,117565,1021,2912,380,60823,815,4318,571
2017,3603102,"Westchester County (Northwest) PUMA, New York",149819,74,88712,3432,12099,1313,143689,718,1437,28,453600,6759,86116,1529,13539,1126,39566,1623,6393,669,33888,1383,acs5,0.4909,0.0088,4626,545,78606,1164,1222,324,23694,946,102536,1037,3444,366,51463,823,4252,534
2017,3603107,"Westchester County (South Central)--New Rochelle & Mount Vernon Cities PUMA, New York",194381,41,74305,2206,20166,1530,190295,439,1399,19,507100,10852,82705,1472,60826,1545,37951,1565,7870,736,54318,1712,acs5,0.5439,0.0073,7704,670,103476,1450,2229,354,28507,1123,132921,1017,7866,498,70386,798,6999,856
2017,3600100,"St. Lawrence County PUMA, New York",110817,NA,48330,1867,19142,1574,98799,622,723,22,88000,1672,102050,59,2471,153,2529,NA,1189,94,4493,489,acs5,0.443,0.0119,4249,362,48433,818,788,171,8335,518,72131,214,6935,540,41638,547,2578,357
2017,3602600,"Chautauqua County PUMA, New York",130846,NA,44304,1256,23101,1326,124925,420,631,12,85800,1350,114862,72,3109,214,9427,NA,765,95,2781,392,acs5,0.4416,0.0104,4695,490,61172,801,1003,185,10576,570,90242,92,10014,495,52983,696,2968,437
2017,3604110,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA; New York",181598,2850,68323,1784,19821,1499,180563,2836,1420,15,577100,5986,94554,2343,2308,365,66325,2170,15959,1454,71790,2189,acs5,0.4319,0.0088,5650,458,96862,1690,2845,352,23084,1007,127722,1873,4500,414,61779,569,8763,699
2017,3604108,"NYC-Queens Community District 6--Forest Hills & Rego Park PUMA, New York",116607,2587,70478,2373,12807,1558,116031,2602,1591,31,368700,9344,56706,1857,3291,792,18382,1470,34018,1808,59001,1948,acs5,0.4753,0.0118,3034,354,62389,1624,1875,323,27673,1220,90273,1836,4814,528,51656,577,2707,501
2017,3604109,"NYC-Queens Community District 2--Sunnyside & Woodside PUMA, New York",138893,2905,63961,1833,17600,1870,138004,2885,1609,21,527700,20787,39224,1604,1920,474,45043,2753,49362,2366,76139,2454,acs5,0.4512,0.0079,3837,492,81741,2120,5355,646,27043,1166,106549,2365,3804,384,52362,619,8007,762
2017,3604107,"NYC-Queens Community District 4--Elmhurst & South Corona PUMA, New York",143228,3157,47035,1857,26827,1970,142180,3162,1437,24,506500,31067,9585,1123,10947,1306,71163,3014,48925,2131,90130,2483,acs5,0.4453,0.0122,4139,513,74125,2324,5715,722,16026,1247,99174,2439,8980,692,42593,605,11135,1048
2017,3604102,"NYC-Queens Community District 3--Jackson Heights & North Corona PUMA, New York",180187,3955,53344,1747,29450,2091,178231,3929,1450,22,471800,14160,17975,1162,8597,778,120516,3802,30580,2220,107760,3164,acs5,0.4284,0.0097,5305,470,93811,2360,6993,749,16327,891,123952,2573,9882,595,53866,725,16987,1317
2017,3604101,"NYC-Queens Community District 1--Astoria & Long Island City PUMA, New York",173656,3030,59954,1239,27006,1685,173150,2996,1556,14,660000,20137,82082,2128,11657,1293,46588,2218,28343,1712,69574,2071,acs5,0.4671,0.0112,7588,683,106165,2291,3669,563,39446,1291,133920,2303,9332,610,72618,878,8566,742
2017,3604111,"NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA, New York",155032,2814,65330,1890,22134,1655,154398,2798,1459,15,458500,5868,27914,1390,8493,848,65447,2521,41504,1766,78752,2211,acs5,0.4262,0.012,5826,481,81175,1698,4397,445,18316,733,104752,1678,6691,390,44754,511,7886,576
2017,3604106,"NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest PUMA; New York",165028,3738,62657,2456,22147,2265,159754,3768,1443,22,529700,13806,50487,2122,19015,1656,31721,2396,56612,3042,77429,2884,acs5,0.4532,0.0093,7146,816,84056,2136,3222,563,26755,1211,113489,2468,6077,502,55391,537,6124,854
2017,3604112,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA; New York",244302,3220,58485,1478,31746,1784,241548,3178,1253,22,406200,4690,4120,594,149494,3114,40838,2461,30448,2054,104216,2411,acs5,0.4276,0.009,13796,852,128816,2490,4928,489,23898,1150,164482,2164,13991,599,71287,820,10924,913
2017,3604113,"NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA, New York",138868,3101,69462,2848,17551,1743,138277,3073,1464,37,457300,6745,30124,1375,20603,1324,35627,2356,31097,1942,62478,2044,acs5,0.4412,0.0141,6526,566,72054,2000,3712,356,14416,926,96256,1971,5746,453,39359,619,4806,493
2017,3604105,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA; New York",205640,2639,82061,1824,16423,1451,202847,2527,1531,33,437500,3694,23377,1237,114449,2708,25367,1886,30884,1704,86302,2015,acs5,0.3959,0.0074,8402,615,109170,1659,2274,268,26244,1092,145461,1822,6945,493,60529,620,5700,526
2017,3604104,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA; New York",121139,1952,78380,3686,9814,1234,120457,1966,1699,28,627800,7548,49055,1808,2273,420,13902,1434,53359,2182,51909,1549,acs5,0.4353,0.0102,3269,459,62833,1319,2064,291,21973,924,90847,1450,2473,292,43596,456,3135,444
2017,3604103,"NYC-Queens Community District 7--Flushing, Murray Hill & Whitestone PUMA; New York",252138,3285,53236,1707,40707,2205,249260,3222,1454,19,586000,10138,64711,2202,5291,716,43861,2657,132565,2656,144198,2471,acs5,0.4772,0.0077,5904,554,121767,2141,8658,683,30966,1531,189502,2333,10877,578,87071,930,13508,1078
2017,3604114,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA; New York",123012,2842,51249,1878,23109,2110,118638,2842,1122,33,453400,15019,43159,1890,43224,2119,30013,2468,4255,923,32108,1681,acs5,0.4975,0.0139,4752,564,53176,1695,1711,375,13214,1057,79241,1850,11343,783,41056,591,3498,587
2017,3600200,"Clinton, Franklin, Essex & Hamilton Counties PUMA; New York",175157,NA,52613,1176,23927,1449,158943,632,745,17,123600,2189,154279,167,7421,231,5313,NA,1628,162,7126,626,acs5,0.43120000000000003,0.0065,5501,538,81133,1087,1509,286,13939,590,123457,317,10563,654,66988,789,3624,506
2017,3602701,"Sullivan & Ulster (West) Counties PUMA, New York",109851,190,55352,2049,15856,1469,105288,364,880,25,181900,6324,82002,668,7265,462,15316,576,1831,266,10241,735,acs5,0.4706,0.0126,4936,614,53312,1028,768,207,11818,653,79286,507,5249,490,41739,777,3369,450
2017,3602702,"Ulster County (East) PUMA, New York",146061,190,62632,1645,18409,1392,140013,435,1072,19,222600,3702,116689,666,7878,526,14095,576,3193,295,10897,797,acs5,0.4498,0.0109,5062,455,76032,1038,898,241,17614,841,103637,479,6305,541,55602,866,4013,501
2017,3602401,"Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities PUMA, New York",102883,177,52099,1524,14962,1253,97598,542,782,24,107800,3012,88815,418,5691,427,2841,195,2425,181,3855,376,acs5,0.4714,0.0131,2641,261,48534,851,328,98,10420,661,71104,475,6224,449,42002,616,2186,302
2017,3602402,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA; New York",99651,177,48660,1220,14600,884,97757,338,662,16,95100,1948,95112,433,1067,228,1610,195,453,128,1587,285,acs5,0.4194,0.0097,3362,299,46714,669,636,126,7182,431,70359,391,5674,334,40457,488,2375,282
2017,3603810,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA; New York",157712,2813,133484,2728,11723,979,150503,2701,2628,34,1201100,47698,113614,2476,3633,577,10119,1194,24740,1392,37722,1732,acs5,0.5465,0.009,3914,446,103338,2067,1244,296,53992,1749,122388,2115,3045,344,78396,954,2486,466
2017,3603807,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA; New York",152195,3234,103299,2073,20104,2121,149203,3235,2230,63,909900,49326,90294,2433,9128,1721,23010,1728,25293,1567,44724,1937,acs5,0.5628,0.0144,5260,678,107040,2741,1291,376,50420,2237,125114,2456,7047,812,85583,1389,3436,643
2017,3603806,"NYC-Manhattan Community District 7--Upper West Side & West Side PUMA, New York",195455,3477,112191,5729,19387,2266,192685,3498,1919,79,1120200,51016,131482,3095,10850,1136,29284,2122,18326,1374,44929,2169,acs5,0.5797,0.0105,5700,696,116677,2580,1569,410,50344,2216,157060,2528,6772,854,97828,1521,3173,667
2017,3603802,"NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem PUMA; New York",131494,3249,47781,4246,30136,2114,121069,3217,1248,43,630400,45155,37498,2215,28363,1754,50006,2611,11104,1193,44252,2058,acs5,0.5799,0.0138,4674,531,67814,2686,2626,486,19526,1382,88942,2458,9944,846,47262,772,7615,1097
2017,3603801,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA; New York",221929,3468,47496,2043,51404,2987,218086,3478,1244,20,420500,27609,41181,1465,17551,1169,153564,3478,5802,815,102653,3439,acs5,0.479,0.0099,12777,1103,123344,2742,5929,772,31977,1733,160262,2338,25034,1005,75738,897,11113,1399
2017,3603803,"NYC-Manhattan Community District 10--Central Harlem PUMA, New York",138401,3239,43430,2145,37364,2458,137459,3222,1017,35,674500,35101,19327,1170,77699,2431,32480,2376,4743,612,32196,1836,acs5,0.5669,0.0118,7740,699,72366,1957,2553,450,19951,1240,96333,1885,12251,829,56174,960,6192,673
2017,3602201,"Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA, New York",124388,342,42751,1652,24881,1410,114669,605,734,12,106300,2187,96502,633,9376,526,6405,401,7791,355,11358,688,acs5,0.483,0.01,4763,488,58320,1061,1105,197,13298,610,79535,468,9383,511,50858,654,3249,401
2017,3603702,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA; New York",147447,2944,50526,1775,26989,2079,145901,2895,1269,22,404400,7967,9790,790,95936,3066,33701,1980,4530,1051,59286,1968,acs5,0.4587,0.0108,8400,572,75010,1726,2080,307,15104,932,97842,1719,11904,678,48495,538,5731,626
2017,3603705,"NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont PUMA; New York",174875,3050,24916,960,69441,2721,169736,3044,973,21,386500,17902,7302,651,53478,2227,110635,3024,1580,445,54911,2266,acs5,0.5186,0.0199,10718,933,72976,1874,5452,616,9918,761,101638,2065,29250,889,57417,536,9330,801
2017,3603708,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA; New York",144614,2884,28190,1291,52929,3186,142658,2850,1114,14,198800,33414,2468,559,42385,2073,94659,2898,2541,506,62315,2258,acs5,0.4922,0.0192,7219,782,63964,1752,4324,543,9966,727,88427,1755,22286,882,49026,484,8621,1170
