GEOID,NAME.x,arrest_year,arrests_total,arrests_felony,arrests_misdemeanor,cs_possession_low,cs_possession_mid,cs_possession_high,mj_possession_low,mj_possession_high,other_drug_offense,arrests_female,arrests_male,arrests_under18,arrests_18_24,arrests_25_44,arrests_45_64,arrests_65plus,arrests_white,arrests_black,arrests_asian,arrests_hispanic,NAME.y,popE,popM,median_hhincE,median_hhincM,povertyE,povertyM,pop_povertyE,pop_povertyM,median_rentE,median_rentM,median_homeE,median_homeM,whiteE,whiteM,blackE,blackM,hispanicE,hispanicM,asianE,asianM,foreign_bornE,foreign_bornM,survey,giniE,giniM,no_hsE,no_hsM,bachelorsE,bachelorsM,pop_25plusE,pop_25plusM,snapE,snapM,snap_totalE,snap_totalM,source,unempE,unempM,laborforceE,laborforceM,no_health_insE,no_health_insM
3604210,NYC-Bronx Community District 10--Co-op City & Throgs Neck PUMA,2014,202,21,181,67,10,5,114,6,0,19,183,14,63,81,43,1,61,59,0,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604210,NYC-Bronx Community District 10--Co-op City & Throgs Neck PUMA,2015,195,21,174,59,9,8,115,4,0,30,165,16,75,76,28,0,45,52,2,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604210,NYC-Bronx Community District 10--Co-op City & Throgs Neck PUMA,2016,206,40,166,71,16,13,95,11,0,25,181,7,68,105,24,2,45,57,1,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604210,NYC-Bronx Community District 10--Co-op City & Throgs Neck PUMA,2017,163,26,137,42,3,15,95,8,0,15,148,8,47,85,22,1,24,53,4,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604210,NYC-Bronx Community District 10--Co-op City & Throgs Neck PUMA,2018,135,23,112,35,7,9,77,7,0,19,116,9,55,59,11,1,25,44,4,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604210,NYC-Bronx Community District 10--Co-op City & Throgs Neck PUMA,2019,63,31,32,0,0,0,4,8,51,8,55,0,14,38,11,0,12,12,1,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604210,NYC-Bronx Community District 10--Co-op City & Throgs Neck PUMA,2020,43,26,17,0,0,0,2,13,28,4,39,0,9,26,6,2,9,11,1,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604210,NYC-Bronx Community District 10--Co-op City & Throgs Neck PUMA,2021,26,15,11,0,0,0,2,7,17,1,25,0,5,15,6,0,4,2,2,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604210,NYC-Bronx Community District 10--Co-op City & Throgs Neck PUMA,2022,18,9,9,0,0,0,0,0,18,3,15,0,3,11,4,0,4,6,0,8,NYC-Bronx Community District 10--Co-op City & Throgs Neck PUMA; New York,129181,4197,67210,3706,17981,2149,125738,4196,1504,47,469300,24885,29661,1705,30270,2825,56994,3540,8711,1150,30289,2357,acs5,0.4628,0.014,2709,504,15358,1260,91052,2591,9662,986,50276,1151,acs5,4871,795,61965,2456,2514,499
3604210,NYC-Bronx Community District 10--Co-op City & Throgs Neck PUMA,2023,77,41,36,0,0,0,0,0,77,6,69,1,14,42,19,1,9,19,1,45,NYC-Bronx Community District 10--Co-op City & Throgs Neck PUMA; New York,128419,3984,70575,2778,17850,2045,125301,3961,1571,50,481800,30998,29868,1895,29659,2889,55158,3122,9543,1264,32516,2404,acs5,0.4622,0.0143,2988,466,15431,1282,91133,2412,9360,1024,50673,1217,acs5,4516,839,62217,2709,2477,459
3604210,NYC-Bronx Community District 10--Co-op City & Throgs Neck PUMA,2024,57,37,20,0,0,0,0,0,57,6,51,0,5,40,12,0,13,17,1,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604211,NYC-Bronx Community District 11--Pelham Parkway & Morris Park PUMA,2006,296,47,249,90,7,22,159,18,0,31,265,39,106,113,34,4,35,140,2,116,"PUMA 04211, New York",109666,8659,80084,5207,5141,2059,109516,8641,1380,106,451700,7513,NA,NA,NA,NA,NA,NA,NA,NA,26705,4440,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,acs1,NA,NA,NA,NA,NA,NA
3604211,NYC-Bronx Community District 11--Pelham Parkway & Morris Park PUMA,2007,420,38,382,110,4,19,272,15,0,57,363,56,138,176,49,1,66,187,3,162,"PUMA5 04211, New York",105885,8626,86114,8208,2507,1030,105628,8599,1348,62,465800,8697,NA,NA,NA,NA,NA,NA,NA,NA,26789,4893,acs1,0.365,0.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,acs1,NA,NA,NA,NA,NA,NA
3604211,NYC-Bronx Community District 11--Pelham Parkway & Morris Park PUMA,2008,504,41,463,134,13,17,329,11,0,56,448,37,192,219,55,1,64,196,4,236,"PUMA5 04211, New York",110824,8102,92744,6227,3770,1623,110584,8096,1262,131,454800,7433,NA,NA,NA,NA,NA,NA,NA,NA,30893,5377,acs1,0.373,0.019,710,477,16462,2276,74733,5710,857,558,33796,2061,acs1,NA,NA,NA,NA,NA,NA
3604211,NYC-Bronx Community District 11--Pelham Parkway & Morris Park PUMA,2009,455,36,419,104,8,10,315,18,0,43,412,45,172,192,44,2,47,202,4,194,"PUMA 04211, New York",106553,1184,88206,3252,4487,812,106348,1180,1379,61,444200,3303,60739,1489,19533,1177,16111,1411,8235,1005,26194,1367,acs5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,acs5,NA,NA,NA,NA,NA,NA
3604211,NYC-Bronx Community District 11--Pelham Parkway & Morris Park PUMA,2010,382,28,354,61,2,5,293,21,0,37,345,53,133,154,39,3,35,168,4,168,"PUMA 04211, New York",106608,1101,90702,2720,4428,784,106436,1112,1393,50,441000,3418,56912,1418,20642,1216,17016,952,9890,1214,27459,1364,acs5,0.382,0.009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,acs5,NA,NA,NA,NA,NA,NA
3604211,NYC-Bronx Community District 11--Pelham Parkway & Morris Park PUMA,2011,430,54,376,99,11,24,277,19,0,45,385,30,161,175,63,1,61,174,6,180,"PUMA5 04211, New York",107760,1290,93506,2457,5352,938,107523,1302,1424,64,431600,4314,56180,1758,20790,1444,18882,1557,9995,1369,27611,1430,acs5,0.3768,0.0112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,acs5,4566,578,58251,1258,NA,NA
3604211,NYC-Bronx Community District 11--Pelham Parkway & Morris Park PUMA,2012,410,23,387,114,11,8,273,4,0,47,363,62,142,147,58,1,83,153,5,165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604211,NYC-Bronx Community District 11--Pelham Parkway & Morris Park PUMA,2013,534,29,505,99,9,18,406,2,0,57,477,39,211,213,67,4,87,191,7,237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604211,NYC-Bronx Community District 11--Pelham Parkway & Morris Park PUMA,2014,400,43,357,94,18,14,263,11,0,39,361,30,158,165,45,2,67,133,8,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604211,NYC-Bronx Community District 11--Pelham Parkway & Morris Park PUMA,2015,288,39,249,76,19,16,173,4,0,31,257,23,108,116,41,0,45,96,8,137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604211,NYC-Bronx Community District 11--Pelham Parkway & Morris Park PUMA,2016,508,55,453,57,20,25,396,10,0,83,425,46,209,207,44,2,59,179,20,237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604211,NYC-Bronx Community District 11--Pelham Parkway & Morris Park PUMA,2017,524,45,479,61,16,21,418,8,0,72,452,22,259,207,35,1,65,177,17,248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604211,NYC-Bronx Community District 11--Pelham Parkway & Morris Park PUMA,2018,210,46,164,56,14,26,108,6,0,21,189,7,62,107,33,1,29,69,3,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604211,NYC-Bronx Community District 11--Pelham Parkway & Morris Park PUMA,2019,78,36,42,0,0,0,6,7,65,11,67,1,18,45,12,2,13,22,1,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604211,NYC-Bronx Community District 11--Pelham Parkway & Morris Park PUMA,2020,31,10,21,0,0,0,3,3,25,3,28,0,7,16,8,0,3,12,1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604211,NYC-Bronx Community District 11--Pelham Parkway & Morris Park PUMA,2021,24,17,7,0,0,0,2,0,22,2,22,0,5,14,4,1,3,5,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604211,NYC-Bronx Community District 11--Pelham Parkway & Morris Park PUMA,2022,30,16,14,0,0,0,0,0,30,9,21,0,7,17,5,1,3,8,0,19,NYC-Bronx Community District 11--Pelham Parkway & Morris Park PUMA; New York,117283,3396,64929,3252,19484,1919,113884,3420,1565,42,611300,11572,23534,1622,25963,2249,54001,2558,9803,1172,38378,2034,acs5,0.4641,0.0128,3385,601,13999,1119,81374,2134,10756,798,43035,1117,acs5,5147,712,57178,2155,2806,483
3604211,NYC-Bronx Community District 11--Pelham Parkway & Morris Park PUMA,2023,32,16,16,0,0,0,0,0,32,2,30,0,3,23,6,0,0,11,1,19,NYC-Bronx Community District 11--Pelham Parkway & Morris Park PUMA; New York,113982,3194,64950,2823,19596,1901,110430,3169,1611,40,632300,18902,22376,1632,25609,2230,51552,2623,10437,1202,37501,1618,acs5,0.4677,0.0134,3483,562,13312,813,78922,1967,11159,910,42890,1060,acs5,4982,718,55721,2086,2433,538
3604211,NYC-Bronx Community District 11--Pelham Parkway & Morris Park PUMA,2024,67,29,38,0,0,0,0,0,67,7,60,0,4,42,20,1,9,19,1,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604212,"NYC-Bronx Community District 12--Wakefield, Williamsbridge, & Eastchester PUMA",2006,1649,114,1535,386,18,17,1149,79,0,189,1460,162,614,679,191,3,86,1345,6,206,"PUMA 04212, New York",102442,8096,78636,6037,8536,2825,100430,8116,1502,112,565500,25670,NA,NA,NA,NA,NA,NA,NA,NA,20442,4410,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,acs1,NA,NA,NA,NA,NA,NA
3604212,"NYC-Bronx Community District 12--Wakefield, Williamsbridge, & Eastchester PUMA",2007,2126,169,1957,431,30,36,1526,103,0,209,1917,160,818,895,246,7,126,1681,7,300,"PUMA5 04212, New York",101046,8788,88184,5803,6517,2927,99961,8741,1403,109,604300,19230,NA,NA,NA,NA,NA,NA,NA,NA,16726,3484,acs1,0.478,0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,acs1,NA,NA,NA,NA,NA,NA
3604212,"NYC-Bronx Community District 12--Wakefield, Williamsbridge, & Eastchester PUMA",2008,2248,121,2127,470,25,30,1657,66,0,265,1983,158,775,980,328,6,112,1745,5,369,"PUMA5 04212, New York",105414,7489,84805,8007,5427,1537,103629,7303,1290,137,590800,20236,NA,NA,NA,NA,NA,NA,NA,NA,18458,2990,acs1,0.476,0.026,150,146,17940,2501,71570,5037,1597,652,38332,2239,acs1,NA,NA,NA,NA,NA,NA
3604212,"NYC-Bronx Community District 12--Wakefield, Williamsbridge, & Eastchester PUMA",2009,2078,137,1941,348,18,39,1593,79,1,231,1847,155,721,919,279,4,130,1601,10,309,"PUMA 04212, New York",107723,1299,87373,2866,7219,1231,105409,1932,1435,45,563000,11487,83917,1622,7253,992,10578,1152,4726,886,17753,1131,acs5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,acs5,NA,NA,NA,NA,NA,NA
3604212,"NYC-Bronx Community District 12--Wakefield, Williamsbridge, & Eastchester PUMA",2010,2121,146,1975,267,20,19,1708,107,0,210,1911,201,798,906,209,7,103,1640,6,354,"PUMA 04212, New York",104598,1282,88937,3053,7501,1079,102451,1693,1483,56,564500,9522,80046,1474,5992,823,12665,1235,4653,725,18349,1230,acs5,0.464,0.011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,acs5,NA,NA,NA,NA,NA,NA
3604212,"NYC-Bronx Community District 12--Wakefield, Williamsbridge, & Eastchester PUMA",2011,1734,102,1632,278,11,18,1354,73,0,174,1560,149,602,741,235,7,77,1347,9,285,"PUMA5 04212, New York",104116,1171,92942,2035,7128,989,102501,1249,1544,64,557800,10959,78591,1498,5870,864,13207,1449,5194,841,18830,1225,acs5,0.4668,0.0105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,acs5,2844,378,53714,1303,NA,NA
3604212,"NYC-Bronx Community District 12--Wakefield, Williamsbridge, & Eastchester PUMA",2012,1375,100,1275,235,17,19,1040,64,0,199,1176,111,532,513,214,5,68,1007,11,273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
